country,2020,2021,2022,2023,2024
ABW,0.0,0.0,18.55597409586016,0.0,0.0
AFG,14.4360056094632,7.599921720806276,21.316527465224368,16.499914207682924,7.822681203539547
AGO,0.5380983818425039,0.11583314918275806,0.982179641273759,2.122454408454813,0.8991701296789036
AIA,0.0,0.0,70.52186177715092,69.39625260235947,137.05475403610242
ALB,68.59441342027066,5.263832034628996,123.7795337967639,223.00033254435553,128.80239580405262
AND,193.84853967433446,0.0,451.6655165924346,1088.3546057188087,671.6040126584809
ARE,79.48331400756352,10.52196291202168,353.8341701094875,796.3668008164944,228.4623241832054
ARG,62.46685666356841,2.140700001396972,53.55895748898694,135.3143690750143,99.25438066102053
ARM,63.64817502694671,2.787117524733055,89.55615552780164,373.3786144086094,204.58092276318018
ATG,533.5017311586786,21.656975170277967,1507.9707022834984,2957.692142826525,1183.4129659312557
AUS,3307.515975405487,73.1996253566122,6846.1169244636,15466.110249227972,7995.809714834835
AUT,423.25171875954516,25.314883132782583,775.0965643894427,1572.5438530872975,929.2499211312984
AZE,31.625273897461433,4.201528359681314,62.64992272204881,165.920299912572,116.95728650131491
BDI,0.31703167051278924,0.9255345019594723,2.327135670583286,5.990014208021505,1.9963299524880422
BEL,389.16450254750674,21.606029776220304,785.6159947499618,1794.6036047627174,1079.503393577398
BEN,1.2241616768689065,0.149104437743194,4.65133146906999,11.267778108960691,5.400387857753731
BFA,0.6052510651254802,0.09092875218518841,1.8659171484805348,3.9955222356023956,2.550726247475281
BGD,346.7870430017858,48.07977513671899,1411.8377980298917,3706.5151723955732,1296.0595714059762
BGR,201.4811242329439,21.374900486751557,228.39599499784939,534.1532119162371,417.70578332488
BHR,401.1929252493296,17.97885686432755,879.7105106820593,1771.0774139211783,725.4977299471243
BHS,35.365770481201835,0.0,125.77413983065769,297.9170839174845,142.01292696334247
BIH,72.43853257112235,17.257813552129537,126.99692523906312,252.42749538236643,169.03709889901282
BLR,134.63881293696122,1.2971058865367435,148.2573708713729,561.2307584294315,374.2686333783226
BLZ,53.73427632723662,15.176579502511723,126.63476794799533,340.54477434043775,141.48240291643896
BMU,0.0,0.0,0.0,15.456428328541843,46.40134943083403
BOL,6.262536179898629,0.1675412318971699,14.572969757610112,50.881403941258846,14.101343164437056
BRA,19.85997928638666,1.450725714562825,33.16113776177489,71.70099332185218,43.94737715324673
BRB,74.54792011302885,17.721258776453407,180.6473551101949,315.2272469681514,230.08764281523105
BRN,419728.03104129597,9213.65178948953,874653.5784087665,2425596.3080865196,1912779.268712453
BTN,174.0246179899897,21.922980700039464,427.70394691348855,855.8148998264209,722.4226608834149
BWA,23.247026282665246,3.7477497885644495,50.82192162603919,92.73281177174503,39.67687154534462
CAF,0.19894052235415075,0.39122865358658865,0.19615385445266306,1.5526681534758124,0.188031584950321
CAN,512.7855562450097,20.908066995375805,937.8881813183854,2156.9956873063643,1272.6375776356886
CHE,699.3741856740669,33.19159717391352,1387.823864428648,2997.8938197933594,1720.0814483087906
CHL,68.04117409950241,1.9016943274102922,63.97983412908359,178.54567679112216,140.6542990794237
CHN,276.84686429567057,10.904790809843586,206.50801232472622,1168.0982705867025,1155.9620263132058
CIV,2.040431742906707,0.40486190565260094,5.987826551220493,9.818500840701114,3.9507317139189917
CMR,3.166662838692713,0.9288239253748677,6.912082758547812,12.688258958342576,6.360898003704348
COD,0.33336806611872205,0.15128756001123642,0.6738480772204115,1.6164139787821181,1.3114677962513364
COG,1.2168006798786883,0.16971638525144248,2.651155638742928,8.895523691609984,2.6878122784259575
COK,0.0,0.0,0.0,70.31359864997891,0.0
COL,8.967016134723453,1.484717964050016,24.102233362810086,54.64329225778515,31.12247798992453
COM,61.0848418588242,29.333613632308044,127.06967733892121,292.80786277306686,137.4277043140378
CPV,21.37254482891278,0.0,44.25281053447775,61.263834618278445,34.27634401142085
CRI,38.138219262978915,17.984232373673613,88.35512858229374,180.5886759931643,119.83266380225324
CUB,8.67903790449014,0.3596421129405706,19.16848556305618,30.217975049027075,19.117479312890513
CYP,143.59795031203757,6.072986672071624,365.78862374846966,822.3195060729707,410.0948535900599
CZE,452.506315325623,8.356532999806374,365.58813170879284,899.9311360261454,658.0149776200086
DEU,372.32429801498307,18.065145711231057,811.9760207578347,1711.6502413870728,1108.7149898860196
DJI,35.28811387745795,45.48503096549559,107.29085319093551,123.16296368253794,71.91775453630042
DMA,1731.4607905524397,297.61019017291153,3711.130398347949,9096.376484739138,5676.209162324554
DNK,1167.9610668212288,56.51573493676384,1573.801640683975,3207.727597351506,2029.300858268431
DOM,5.904635593143356,0.08989995573326179,11.308254651922127,34.68280019927166,11.024236997302857
DZA,47.50001538301167,3.5298507751116657,81.35911232722705,255.91248494857027,97.6074411072055
ECU,11.740524157410793,0.45242589065974664,25.639735238595687,57.841779707023605,33.46224783249216
EGY,63.5868098178254,11.61711209804792,127.2617892748289,224.11338878477198,112.57611207595744
ERI,19.749209347999603,4.1788761987031755,33.43650744534231,62.528995300240034,36.23685390866538
ESP,159.64936201392592,8.044299959879055,527.3228770314664,1020.0456970954767,492.7339122602518
EST,1064.174617893626,20.274090688260326,749.579102445687,2436.3734241469406,1814.0457191879157
ETH,0.9166005277718565,0.4175584541717479,2.3766933411680204,3.6676804280419284,2.0545091957249793
FIN,1040.398494505582,33.02608248399453,860.2518916653604,1811.4024085974663,1271.274619214193
FJI,420.78204255254036,10.908563331300703,1009.3297745757661,2898.895736058735,1473.6435413247134
FRA,514.9663508735424,29.916674570802407,1057.0117489052718,2134.715753990942,1324.8706708610798
