country,2020,2021,2022,2023,2024
ABW,0.0,0.0,100.0,0.0,0.0
AFG,21.331355596143347,11.230020070309505,31.498354859157303,24.381088979296266,11.559180495093592
AGO,11.552789065236823,2.486898278133438,21.08706251996654,45.568373570462235,19.304876566200967
AIA,0.0,0.0,25.46164979283424,25.055252884274083,49.483097322891695
ALB,12.484411409687937,0.9580349395098566,22.528286881763897,40.58680229428473,23.442464474753592
AND,8.058646507095265,0.0,18.776580642690867,45.24493739592591,27.919835454287963
ARE,5.41192992900827,0.7164286832588085,24.09217279162665,54.223724534148545,15.555744061957746
ARG,17.709274648267343,0.6068857357183954,15.18389652861336,38.36145203707697,28.13849105032393
ARM,8.671992586147494,0.3797416422540634,12.201925922497637,50.872418173916856,27.87392167518395
ATG,8.598993633541948,0.34906764258578715,24.30550776347307,47.67215253623569,19.074278424163506
AUS,9.817864215830273,0.21728208956353118,20.321669455229465,45.90882447827502,23.734359761101686
AUT,11.361068602304078,0.6795108234262006,20.805409289882693,42.21076442977459,24.94324685461244
AZE,8.292884845574457,1.1017387857326766,16.428271780431718,43.5081746700251,30.668929918236053
BDI,2.743426864301019,8.009093263162335,20.1378193706165,51.83446142541798,17.275199076502158
BEL,9.560622074885734,0.530796318464205,19.300263956815815,44.08810856861095,26.52020908122329
BEN,5.394502411089179,0.6570572042142866,20.496981157628625,49.65361792069529,23.797841306372618
BFA,6.645016578731576,0.9983015323214424,20.48579688764718,43.86660846398376,28.004276537316038
BGD,5.092859679696214,0.7060919753031135,20.734026662641188,54.433295749110414,19.033725933249077
BGR,14.359599638584541,1.5233933921744107,16.277827809981115,38.06920523191632,29.769973927343614
BHR,10.570344469518126,0.47369407151433873,23.1779838230849,46.66308194666121,19.114895689221413
BHS,5.883803070868446,0.0,20.925043060063214,49.56446386908462,23.62668999998372
BIH,11.351193250286961,2.704317298466893,19.900550016877787,39.555650564261086,26.48828887010728
BLR,11.038748938879442,0.10634694347257605,12.155305440442936,46.01411215635171,30.685486520853335
BLZ,7.930406333487268,2.239844851997871,18.689470379364437,50.25951068585436,20.880767749296055
BMU,0.0,0.0,0.0,24.987041061621536,75.01295893837846
BOL,7.283221877165377,0.19484757140364456,16.948113209241917,59.174197750002236,16.399619592186827
BRA,11.674085582424569,0.8527650459353416,19.49276757337269,42.14725102749325,25.833130770774147
BRB,9.11086007530236,2.1658003177780545,22.077782624746824,38.52543886798078,28.12011811419197
BRN,7.439386751371756,0.16330555499100607,15.502624942897555,42.9920036405186,33.902679110221094
BTN,7.903423360014755,0.9956441783185597,19.4244090534422,38.867302507314776,32.80922090090972
BWA,11.058091839138623,1.7827209746375632,24.174854450150114,44.11093000046048,18.87340273561322
CAF,7.872525915034911,15.481801684333288,7.762251170546184,61.44258661353971,7.440834616545912
CAN,10.462416951175243,0.42658946197815467,19.13582995275306,44.00940698825625,25.965756645837278
CHE,10.227213585827313,0.4853732958776306,20.2946739696148,43.83933669657501,25.15340245210525
CHL,15.01606018391615,0.41968641561130443,14.119759874136529,39.40338572571954,31.04110780061648
CHN,9.823116885221046,0.3869252231066464,7.327344479632517,41.44661661453096,41.01599679750883
CIV,9.19016000456235,1.8235090223596606,26.969333464147706,44.22279453584195,17.794202973088353
CMR,10.535621170551067,3.090236476180592,22.996791623582116,42.214374092991406,21.162976636694808
COD,8.158018079355791,3.702234182543909,16.490076151281745,39.55608170919337,32.093589877625185
COG,7.789514142649767,1.0864623968547644,16.971731429680485,56.945898163847374,17.206393866967616
COK,0.0,0.0,0.0,100.0,0.0
COL,7.45265598599361,1.2339770617164,20.031820066832214,45.415069296286056,25.866477589171723
COM,9.430694270818988,4.528723225051009,19.617882957682887,45.20567377888382,21.2170257675633
CPV,13.26123787101351,0.0,27.457986480146023,38.01298770300677,21.267787945833685
CRI,8.572333522802799,4.0423187300821,19.859596103187023,40.59094501450664,26.93480662942143
CUB,11.19260338499857,0.46379927994140274,24.719935407513642,38.96950486257978,24.654157064966604
CYP,8.215578288366244,0.34744992766395183,20.92763210664977,47.04684339513739,23.462496282182645
CZE,18.977808542249488,0.3504673370872072,15.332518760308437,37.742502639821595,27.596702720533273
DEU,9.255511396964291,0.4490766863982405,20.184697464690906,42.549461319704704,27.56125313224185
DJI,9.21012671728492,11.871501559607323,28.002696798294103,32.14528569964618,18.77038922516747
DMA,8.440885133484038,1.4508520455738294,18.091790226356366,44.34490775509302,27.671564839492753
DNK,14.535363510545416,0.7033425811078267,19.58608004211478,39.920411728458085,25.254802137773897
DOM,9.370975666867968,0.14267608632905004,17.946811027756514,55.04347755238813,17.496059666658333
DZA,9.775498028353459,0.7264429077390797,16.743696517366665,52.666761723628895,20.08760082291191
ECU,9.091546393327773,0.35034645125953595,19.854721927997943,44.791119768457044,25.912265458957705
EGY,11.79378561061924,2.154687896616258,23.60392451565302,41.567508534702455,20.88009344240902
ERI,12.649172749143325,2.6765287664558577,21.41575145371538,40.04920143616897,23.209345594516464
ESP,7.231164078823342,0.3643588184466622,23.88458179995172,46.20198734619261,22.317907956585685
EST,17.4900796387194,0.33321172557391104,12.319593022472707,40.04264384949742,29.814471763736567
ETH,9.716913514575928,4.426551440385795,25.195407319846456,38.88120554001768,21.779922185174136
FIN,20.74013514475036,0.6583683248650108,17.148948778655694,36.109943405570924,25.342604346158016
FJI,7.237941421739169,0.18763999981636026,17.361648180802312,49.86438441631615,25.348385981326004
FRA,10.174222339396804,0.5910656069516024,20.883447103824018,42.175712404654526,26.175552545173048
FSM,10.50121068012186,0.0,6.925999630116941,51.707017837005964,30.86577185275524
GAB,5.928165229390133,2.8965093401126696,24.07312587889063,46.40647864004094,20.695720911565623
GBR,9.807676735689515,0.6501681593692274,21.135982831095788,41.6622380929975,26.743934180847983
GEO,10.092939396077957,2.3335830205878776,19.931780027255712,41.48484445377721,26.15685310230125
GHA,7.7620698877504415,3.3650785463671324,19.924350089399358,42.02558287675057,26.922918599732498
GIB,0.0,0.0,50.56650893796003,49.43349106203996,0.0
GIN,11.637978803508005,5.5858359397653,21.157863383866125,40.72106723565555,20.897254637205027
GLP,100.0,0.0,0.0,0.0,0.0
GMB,21.757068029016672,2.3201802432252143,19.56756035970537,36.84561045143701,19.509580916615732
GNB,32.289199284830104,0.0,11.577801571395002,33.96222837855686,22.170770765218034
GNQ,15.333746727016791,19.95307033907029,12.971926869719391,30.074548975339294,21.666707088854224
GRC,9.856242112518807,1.103000780370248,17.39160028027042,44.75787622950057,26.89128059733996
GRD,11.49165960643559,0.7638324250835978,26.110913004728335,43.20198774805723,18.43160721569524
GRL,0.0,0.0,0.0,49.975483079868944,50.024516920131056
GTM,5.800033770289047,0.3730760641171302,14.469413531955691,57.476234106090004,21.88124252754812
GUY,9.339682106982117,0.0,14.278084396555274,46.13894775638327,30.243285740079344
HKG,0.35510601504911116,0.6245955312725664,4.966086992687858,37.34360794739454,56.71060351359593
HND,13.084334337175815,2.1724967708291603,18.73434025215622,42.97026386500767,23.038564774831144
HRV,13.700396542718465,4.702068857939786,17.590914604255122,38.934329282008534,25.0722907130781
HTI,6.4662902058201865,0.4261311676054605,19.382184873821434,37.902198653169236,35.823195099583685
HUN,17.33883825211665,0.4348661515211222,15.447454963761317,37.16578354921963,29.613057083381296
IDN,9.543838912191484,0.2398182762342885,20.683726745327323,43.97251511917777,25.56010094706914
IND,8.80416848605073,0.6273022203992379,20.29403385826179,39.630470665358494,30.64402476992976
IRL,9.36112921075774,0.4893531799462339,21.649717712258823,43.08398535135707,25.415814545680142
IRN,15.890313023894,1.267450944013617,16.74544706410637,39.120210645803,26.97657832218301
IRQ,12.466690003543228,2.1277102184675405,20.939772120740685,40.008781890923984,24.457045766324566
ISL,19.782046355108793,0.28620499893731777,19.69823911700052,39.21475502097672,21.018754507976652
ISR,0.0,0.0,44.420262708341305,12.481499003774989,43.0982382878837
ITA,9.057834756993515,0.5583495097951559,18.972234801310787,46.95416282502455,24.457418106876
JAM,11.470263777938879,0.8372340957015119,17.014993663896107,42.527867567211615,28.149640895251903
JOR,11.153904612484125,1.7673984896095347,22.206522744095743,42.684138538401875,22.188035615408722
JPN,13.172591822078752,0.9136346827558097,17.11604505350312,43.88703617778126,24.91069226388104
KAZ,20.989859852405765,0.631348045465102,9.1758342709868,25.96446632465031,43.238491506492025
KEN,7.992522465899351,1.970061384518863,19.452732873695126,45.92558142544043,24.659101850446234
KGZ,15.416252096687504,0.6773704023021129,15.794301158623261,34.18464168657766,33.92743465580945
KHM,10.217540983466495,0.19591052511169446,23.664245821083274,45.76935047540122,20.152952194937317
KIR,35.256665279811415,34.631049449036354,4.259469907716527,15.934274214755122,9.918541148680578
KNA,5.824874253007001,0.2575677504950855,24.239359167221693,48.64257785364039,21.035620975635837
KOR,13.250986282119765,0.5049803992001253,17.768749932714652,42.067504389855934,26.40777899610952
KWT,7.048562491927422,0.2785351353716619,21.263359756385565,55.57877811193565,15.830764504379715
LAO,12.528464778443368,1.029407415043092,17.518783477922454,43.29615985261766,25.627184475973426
LBN,7.941956492348473,0.9048021297140848,21.39350101837246,43.16128777162652,26.59845258793847
LBR,9.146469934245099,8.23897977485828,29.101336395005582,37.04137929501448,16.471834600876562
LBY,16.62886724539159,5.367450748817829,23.060639620601126,37.84022336393609,17.102819021253378
LCA,7.15230621994195,0.6301243068268993,20.344503416330806,47.267344618451965,24.605721438448384
LIE,10.572419741738756,1.259689569085093,22.09999012618794,40.160125889605226,25.907774673383
LKA,7.5998375524525015,0.6046837792669099,21.763429185062368,47.71279050647828,22.319258976739928
